SourceWebsite,City,Country,ScrapeDateTime,Temperature_C,FeelsLike_C,Humidity_%,WindSpeed_kmh,Condition,Precipitation
WeatherUnderground,Beirut,Lebanon,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Beirut,Lebanon,1774960596,19.44,,54.0,14.48,Fair,
WeatherUnderground,New York,United States,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,New York,United States,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,New York,United States,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,New York,United States,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,New York,United States,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,New York,United States,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,New York,United States,1774960589,17.22,,75.0,20.92,Sunny,
WeatherUnderground,Los Angeles,United States,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Los Angeles,United States,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Los Angeles,United States,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Los Angeles,United States,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Los Angeles,United States,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Los Angeles,United States,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Los Angeles,United States,1774960034,16.67,,86.0,3.22,Fair,
WeatherUnderground,Chicago,United States,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Chicago,United States,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Chicago,United States,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Chicago,United States,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Chicago,United States,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Chicago,United States,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Chicago,United States,1774960535,19.44,,62.0,27.36,Showers in the Vicinity,
WeatherUnderground,Toronto,Canada,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Toronto,Canada,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Toronto,Canada,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Toronto,Canada,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Toronto,Canada,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Toronto,Canada,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Toronto,Canada,1774960086,27.78,,77.0,8.05,Cloudy,
WeatherUnderground,Mexico City,Mexico,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Mexico City,Mexico,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Mexico City,Mexico,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Mexico City,Mexico,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Mexico City,Mexico,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Mexico City,Mexico,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Mexico City,Mexico,1774960086,27.78,,77.0,8.05,Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Sao Paulo,Brazil,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Sao Paulo,Brazil,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Sao Paulo,Brazil,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Sao Paulo,Brazil,1774960445,20.56,,81.0,11.27,Mist,
WeatherUnderground,Buenos Aires,Argentina,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Buenos Aires,Argentina,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Buenos Aires,Argentina,1774960206,20.56,,94.0,12.87,Fog,
WeatherUnderground,Buenos Aires,Argentina,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Buenos Aires,Argentina,1774960536,25.56,,84.0,12.87,Cloudy,
WeatherUnderground,London,United Kingdom,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,London,United Kingdom,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,London,United Kingdom,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,London,United Kingdom,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,London,United Kingdom,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,London,United Kingdom,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Paris,France,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Paris,France,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Paris,France,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Paris,France,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Paris,France,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Paris,France,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Paris,France,1774960044,52.0,,64.0,11.27,Cloudy,
WeatherUnderground,Berlin,Germany,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Berlin,Germany,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Berlin,Germany,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Berlin,Germany,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Berlin,Germany,1774960207,20.56,,94.0,12.87,Fog,
WeatherUnderground,Berlin,Germany,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Berlin,Germany,1774960464,48.0,,67.0,17.7,Rain,
WeatherUnderground,Madrid,Spain,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Madrid,Spain,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Madrid,Spain,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Madrid,Spain,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Madrid,Spain,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Madrid,Spain,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Madrid,Spain,1774960194,18.33,,34.0,25.75,Sunny,
WeatherUnderground,Rome,Italy,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Rome,Italy,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Rome,Italy,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Rome,Italy,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Rome,Italy,1774960206,20.56,,94.0,12.87,Fog,
WeatherUnderground,Rome,Italy,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Rome,Italy,1774960449,59.0,,34.0,28.97,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Cairo,Egypt,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Cairo,Egypt,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Cairo,Egypt,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Cairo,Egypt,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Cairo,Egypt,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Cairo,Egypt,1774960106,26.67,,26.0,8.05,Mostly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Nairobi,Kenya,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Nairobi,Kenya,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Nairobi,Kenya,1774960206,20.56,,94.0,12.87,Fog,
WeatherUnderground,Nairobi,Kenya,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Nairobi,Kenya,1774960608,24.44,,52.0,11.27,Partly Cloudy,
WeatherUnderground,Nairobi,Kenya,1774960563,24.44,,53.0,11.27,Partly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Johannesburg,South Africa,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Johannesburg,South Africa,1774960207,20.56,,94.0,12.87,Fog,
WeatherUnderground,Johannesburg,South Africa,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Johannesburg,South Africa,1774960653,25.56,,46.0,9.66,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Dubai,United Arab Emirates,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Dubai,United Arab Emirates,1774960206,20.56,,94.0,12.87,Fog,
WeatherUnderground,Dubai,United Arab Emirates,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Dubai,United Arab Emirates,1774960144,22.78,,67.0,14.48,Rain,
WeatherUnderground,Mumbai,India,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Mumbai,India,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Mumbai,India,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Mumbai,India,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Mumbai,India,1774960206,20.56,,94.0,12.87,Fog,
WeatherUnderground,Mumbai,India,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Mumbai,India,1774960316,30.56,,56.0,24.14,Fair,
WeatherUnderground,Tokyo,Japan,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Tokyo,Japan,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Tokyo,Japan,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Tokyo,Japan,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Tokyo,Japan,1774960207,20.56,,94.0,12.87,Fog,
WeatherUnderground,Tokyo,Japan,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Tokyo,Japan,1774960369,18.33,,89.0,14.48,Cloudy,
WeatherUnderground,Seoul,South Korea,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Seoul,South Korea,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Seoul,South Korea,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Seoul,South Korea,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Seoul,South Korea,1774960206,20.56,,94.0,12.87,Fog,
WeatherUnderground,Seoul,South Korea,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Seoul,South Korea,1774960477,57.0,,62.0,8.05,Partly Cloudy,
WeatherUnderground,Singapore,Singapore,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Singapore,Singapore,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Singapore,Singapore,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Singapore,Singapore,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Singapore,Singapore,1774960207,20.56,,94.0,12.87,Fog,
WeatherUnderground,Singapore,Singapore,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Singapore,Singapore,1774960441,28.33,,85.0,8.05,Mostly Cloudy,
WeatherUnderground,Sydney,Australia,1774960389,60.0,,80.0,12.87,Cloudy,
WeatherUnderground,Sydney,Australia,1774960359,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Sydney,Australia,1774960194,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Sydney,Australia,1774960459,55.0,,84.0,11.27,Showers in the Vicinity,
WeatherUnderground,Sydney,Australia,1774960207,20.56,,94.0,12.87,Fog,
WeatherUnderground,Sydney,Australia,1774960156,59.0,,66.0,8.05,Cloudy,
WeatherUnderground,Sydney,Australia,1774960206,21.11,,72.0,11.27,Clear,
WeatherUnderground,Melbourne,Australia,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Melbourne,Australia,1774960114,17.78,,68.0,19.31,Partly Cloudy,
WeatherUnderground,Melbourne,Australia,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Melbourne,Australia,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Melbourne,Australia,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Melbourne,Australia,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Melbourne,Australia,1774960398,20.56,,51.0,9.66,Clear,
WeatherUnderground,Auckland,New Zealand,1774960591,60.0,,80.0,12.87,Showers in the Vicinity,
WeatherUnderground,Auckland,New Zealand,1774960715,18.33,,67.0,19.31,Partly Cloudy,
WeatherUnderground,Auckland,New Zealand,1774960293,19.44,,64.0,27.36,Showers in the Vicinity,
WeatherUnderground,Auckland,New Zealand,1774960178,54.0,,84.0,11.27,Cloudy,
WeatherUnderground,Auckland,New Zealand,1774960482,20.56,,94.0,12.87,Fog,
WeatherUnderground,Auckland,New Zealand,1774960581,60.0,,65.0,9.66,Cloudy,
WeatherUnderground,Auckland,New Zealand,1774960409,16.11,,89.0,1.61,Cloudy,
Meteostat,Beirut,Lebanon,2026-03-30T12:19:32.178280+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:19:32.186288+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:19:51.287128+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:22:11.088524+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:23:23.107530+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:23:23.107989+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:23:23.108058+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:23:23.108996+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:24:36.559328+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:25:57.564398+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:25:57.572394+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:27:57.786401+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:29:18.504843+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:29:18.511391+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:30:37.955841+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:30:37.963927+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:31:58.619852+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:31:58.627859+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:31:58.630882+00:00,,,,,nan,
Meteostat,Beirut,Lebanon,2026-03-30T12:31:58.631496+00:00,,,,,nan,
